x y Re(psi) Im(psi)
-2.857142857142857206e+00 -3.492063492063492092e+00 4.228701104506345817e-04 4.245624873522841443e-04
-2.730158730158730229e+00 -3.492063492063492092e+00 4.798665629090409566e-04 4.817870464496396129e-04
-2.603174603174603252e+00 -3.492063492063492092e+00 5.441027021529384151e-04 5.462802664273294249e-04
-2.476190476190476275e+00 -3.492063492063492092e+00 6.157837157964139588e-04 6.182481560849080807e-04
-2.349206349206349298e+00 -3.492063492063492092e+00 6.950184190877470823e-04 6.977999661623164162e-04
-2.222222222222222321e+00 -3.492063492063492092e+00 7.817878569251744160e-04 7.849166656971807337e-04
-2.095238095238095344e+00 -3.492063492063492092e+00 8.759126732625512448e-04 8.794181808390428255e-04
-1.968253968253968367e+00 -3.492063492063492092e+00 9.770209733632444910e-04 9.809311284836937268e-04
-1.841269841269841390e+00 -3.492063492063492092e+00 1.084518255206817945e-03 1.088858627342564238e-03
-1.714285714285714413e+00 -3.492063492063492092e+00 1.197562070212146749e-03 1.202354857254180499e-03
-1.587301587301587436e+00 -3.492063492063492092e+00 1.315043560507430948e-03 1.320306522564581491e-03
-1.460317460317460458e+00 -3.492063492063492092e+00 1.435579177815209150e-03 1.441324537870015358e-03
-1.333333333333333481e+00 -3.492063492063492092e+00 1.557514588296334251e-03 1.563747948488977343e-03
-1.206349206349206504e+00 -3.492063492063492092e+00 1.678943963261602659e-03 1.685663298377281872e-03
-1.079365079365079527e+00 -3.492063492063492092e+00 1.797745199317116096e-03 1.804939991228722562e-03
